gene_callers_id,pnps,ocean,depth,bin,defense_count,sample_id,signal_CAZyme_abun,scg_pnps_median,integron
89258,0.020663212564108583,CPC,SRF,CPC-64,31.0,ERR599064,0.0036258828611862633,0.03323478901429687,
89283,0.0,CPC,SRF,CPC-64,31.0,ERR599064,0.0036258828611862633,0.03323478901429687,
89285,0.14021058065886946,CPC,SRF,CPC-64,31.0,ERR599064,0.0036258828611862633,0.03323478901429687,
89632,0.4527708850289554,CPC,SRF,CPC-64,31.0,ERR599064,0.0036258828611862633,0.03323478901429687,
89633,0.0019162827032828719,CPC,SRF,CPC-64,31.0,ERR599064,0.0036258828611862633,0.03323478901429687,
89858,0.15099622869322976,CPC,SRF,CPC-64,31.0,ERR599064,0.0036258828611862633,0.03323478901429687,
90122,0.005245544791123788,CPC,SRF,CPC-64,31.0,ERR599064,0.0036258828611862633,0.03323478901429687,
90235,0.01223678438103336,CPC,SRF,CPC-64,31.0,ERR599064,0.0036258828611862633,0.03323478901429687,
97381,0.04676050709428823,CPC,SRF,CPC-296,,ERR598997,,,
97381,0.03484479460647194,CPC,SRF,CPC-296,,ERR599118,,,
97381,0.031152514549028343,CPC,DCM,CPC-296,,ERR599065,,,
97381,0.027044413852006056,CPC,DCM,CPC-296,,ERR599108,,,
97559,0.005752679899471818,CPC,SRF,CPC-24,,ERR598978,,,
97559,0.0,CPC,SRF,CPC-24,,ERR599064,,,
97559,0.0020453562775693736,CPC,SRF,CPC-24,,ERR599118,,,
97559,0.012348590852035686,CPC,DCM,CPC-24,,ERR599007,,,
97559,0.09562985532162613,CPC,MES,CPC-24,,ERR598971,,,
97559,0.13722015694240172,CPC,MES,CPC-24,,ERR599128,,,
97559,0.10016654191670173,CPC,MES,CPC-24,,ERR599132,,,
100961,0.028498594806980467,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101119,0.0738159386611785,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101119,0.032452664985050714,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101119,0.03184931009208752,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101119,0.03510242656084203,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
101120,0.15774852799165034,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101120,0.02511563423022787,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101120,0.036064122462157885,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101120,0.14658056239391545,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
101133,0.42266112419307855,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101133,0.09493140020785062,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101355,0.10632990701334356,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101431,0.20265924449343212,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101431,0.18282923089411526,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101431,0.1807385014930216,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101438,0.1867099374556544,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101438,0.2208825349560868,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
101505,0.14063213592335874,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101505,0.10673511945160408,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101505,0.11406480246185015,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101505,0.13135703907030002,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
101506,0.14558577460672564,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101507,0.3128490364001867,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101507,0.10858713262803156,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101507,0.12461475559189356,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101507,0.2110039686175804,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
101841,0.15510876518715494,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101841,0.18400201381939735,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101841,0.14157522955806195,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101841,0.2442685545802393,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
101842,0.11189504229842498,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101842,0.07727146400199858,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101842,0.08660154516088586,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101842,0.0,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
101902,0.14660934795391625,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101902,0.14320391326574616,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101902,0.12641802195844878,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101958,0.2659127627296478,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101958,0.1842334269351668,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101958,0.10248329138136783,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101958,0.5406509777238716,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
101984,0.10230190358256197,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101984,0.08118207765663836,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101984,0.1189989238540134,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101984,0.16288011405945133,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
101987,0.1597534028886798,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
101987,0.13015482254234853,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
101987,0.11391277021337523,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
101987,0.3336987695094617,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102003,0.0554497905412306,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102003,0.00930077965197088,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102003,0.053980352830345656,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102003,0.010234997966514406,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102243,0.08888431382642037,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102243,0.08175020372353939,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102243,0.09818875768377797,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102243,0.07358435711525829,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102481,0.6441485597588803,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102481,0.7232980727898385,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102483,0.0935532199599204,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102483,0.035937862402320546,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102483,0.06253294264792125,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102483,0.10874501571967417,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102484,0.1354769092282622,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102484,0.0282312422240447,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102484,0.03844912824362212,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102484,0.06666649945415408,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102521,0.1199389849363271,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102521,0.08487599992182455,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102521,0.17012697285611414,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102521,0.10718256553689072,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102651,0.15321840655889116,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102651,0.09155017703097597,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102651,0.1120227543976874,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102651,0.16665420267325365,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102705,0.19791966552706994,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102705,0.22138135418855845,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102705,0.19565613949866395,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102705,0.268203441366095,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102753,0.020879586292059632,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102753,0.019553228974038987,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102753,0.0036676339362269744,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102753,0.05132210619761673,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102839,0.1858610867242388,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102839,0.18188354259719872,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102839,0.17991316651694395,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102880,1.322329940898741,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102880,1.617565079365068,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
102888,0.07068937397271828,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102888,0.07631343174313276,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102888,0.06916139377373344,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102973,0.2043968694672799,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
102973,0.2295105054816531,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
102973,0.2581433005272656,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
102973,0.12651935728274952,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
103091,0.1435425428688621,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103091,0.13150528958516955,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
103091,0.16511176422875426,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103091,0.11983745707771105,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
103269,0.3083994950030011,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103269,0.18148603645901407,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
103269,0.3780756314378654,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103269,0.17238244854808227,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
103348,0.1513359026399917,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103348,0.1498418677724521,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
103348,0.13422199991378414,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103348,0.1984222885029114,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
103505,0.14466210275866948,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103505,0.1017620895231882,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
103505,0.1094821374286805,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103505,0.18063247556023052,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
103553,0.10330705020625926,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103553,0.02114951171415325,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
103553,0.049494778789285716,CPC,SRF,CPC-58,,ERR599064,,,
103553,0.022729861551301397,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103553,0.08700065914771941,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
103562,0.2151634366967836,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103562,0.3466001260935114,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
103562,0.19277602582308956,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103563,0.5166915173953495,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103563,0.5207832311136883,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
103563,0.2858248620129758,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103568,0.282397583592344,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103568,0.1376238672648621,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
103568,0.1200463044044104,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103568,0.2259446593777471,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
103589,0.2607411380841544,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103589,0.3117921334451797,CPC,SRF,CPC-58,32.0,ERR598994,0.0025733241927333394,0.016802526584447083,
103589,0.2567189554768157,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103589,0.26205082369687616,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
103753,0.10763888490927556,CPC,SRF,CPC-58,,ERR594313,,,
103753,0.1175848157472725,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103753,0.04772257412557532,CPC,SRF,CPC-58,,ERR599064,,,
103753,0.024998116276698342,CPC,SRF,CPC-58,33.0,ERR599144,0.00254542441298652,0.030067671013166562,
103753,0.11728585883791755,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
103761,0.1661833594282505,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103762,0.14154122996667798,CPC,SRF,CPC-58,41.0,ERR594325,0.002764293075216893,0.058480818135307824,
103762,0.1164063087284827,CPC,DCM,CPC-58,29.0,ERR598965,0.002424683104458869,0.04890286069587856,
104289,0.18094704667748387,CPC,SRF,CPC-316,4.0,ERR598978,0.002281415965952078,0.005016880775763141,
104289,0.2923835194216756,CPC,SRF,CPC-316,,ERR599118,,,
104289,0.11654436475113318,CPC,DCM,CPC-316,3.0,ERR599007,0.0027295874681696184,0.001216914748211147,
104289,0.11427796960629052,CPC,MES,CPC-316,,ERR598971,,,
104289,0.1655629139072893,CPC,MES,CPC-316,,ERR599067,,,
104289,0.08347709944905342,CPC,MES,CPC-316,,ERR599132,,,
104290,0.08856370162326277,CPC,SRF,CPC-316,4.0,ERR598978,0.002281415965952078,0.005016880775763141,
105810,0.12497915197669335,CPC,SRF,CPC-316,4.0,ERR598978,0.002281415965952078,0.005016880775763141,
105810,0.0724370926693147,CPC,DCM,CPC-316,3.0,ERR599007,0.0027295874681696184,0.001216914748211147,
105821,0.1278502112059726,CPC,SRF,CPC-316,,ERR599064,,,
105822,0.10880501307334996,CPC,SRF,CPC-316,,ERR599064,,,
106336,0.06962139543784576,CPC,SRF,CPC-316,,ERR594325,,,
106336,0.07294111504427253,CPC,SRF,CPC-316,,ERR599064,,,
106336,0.08871853245892854,CPC,DCM,CPC-316,,ERR598965,,,
106728,0.1589751333395502,CPC,SRF,CPC-316,4.0,ERR598978,0.002281415965952078,0.005016880775763141,
106728,0.08364497300078533,CPC,DCM,CPC-316,3.0,ERR599007,0.0027295874681696184,0.001216914748211147,
106981,0.11317175205207525,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
106981,0.210571271558374,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
106981,0.15988045270270618,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
106981,0.1261785909799303,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
106983,0.014935621386494896,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
106983,0.0016568553592870726,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
106983,0.0,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
106983,0.05161216284285678,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
106992,0.10843537444686263,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
106992,0.055306216042127834,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
106992,0.15406720889356387,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
106992,0.1820016625584794,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
107031,0.4288100369274683,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
107032,0.010823418205516112,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
107032,0.01432030836202198,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
107032,0.0,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
107197,0.13420071271624232,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
107197,0.13883464404251747,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
107197,0.1451760902438638,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
107197,0.17793527362580874,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
107266,0.11103666268597487,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
107266,0.4621505645517449,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
107266,0.2557777000347046,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
107266,0.048831906337458215,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
107304,0.10350538819033958,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
107304,0.06659594530881613,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
107304,0.08274119079585872,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
107304,0.11525927236659453,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
107338,0.05999908137814109,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
107338,0.0,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
107338,0.006846324270805911,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
107339,0.031077721687275912,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
107339,0.0,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
107339,0.0,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
107339,0.05612663480573779,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
107524,0.299544576766663,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
107524,0.26002740847511585,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
107524,0.7848000986603199,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
107524,0.11380220563241315,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
107554,0.3690497544705648,CPC,SRF,CPC-1399,31.0,ERR594325,0.007074452697713311,0.0406923936034605,
107554,0.2745189890168058,CPC,SRF,CPC-1399,26.0,ERR598994,0.006580302753409853,0.05904779728189759,
107554,0.42629448773448814,CPC,SRF,CPC-1399,28.0,ERR599144,0.006595482672259333,0.025829421445470443,
107554,0.19827281323258225,CPC,DCM,CPC-1399,27.0,ERR598965,0.005834259286325315,0.031333288309700814,
